game_pk,date,season,status,home_team,away_team,home_team_id,away_team_id,home_team_code,away_team_code,venue,day_night,doubleheader,home_pitcher_id,away_pitcher_id,home_score,away_score,total_runs,run_diff,HOME_WIN
530053,2018-08-30,2018,FINISHED,Atlanta Braves,Chicago Cubs,144,112,,,SunTrust Park,night,False,592314.0,543557.0,4.0,5.0,9.0,-1.0,0.0
531413,2018-08-30,2018,FINISHED,Cincinnati Reds,Milwaukee Brewers,113,158,,,Great American Ball Park,day,False,642003.0,489119.0,1.0,2.0,3.0,-1.0,0.0
531411,2018-08-30,2018,FINISHED,New York Yankees,Detroit Tigers,147,116,,,Yankee Stadium,night,False,457918.0,434538.0,7.0,8.0,15.0,-1.0,0.0
531427,2018-08-31,2018,FINISHED,San Francisco Giants,New York Mets,137,121,,,AT&T Park,night,False,605498.0,554430.0,7.0,0.0,7.0,7.0,1.0
531419,2018-08-31,2018,FINISHED,Chicago White Sox,Boston Red Sox,145,111,,,Guaranteed Rate Field,night,False,656629.0,543135.0,6.0,1.0,7.0,5.0,1.0
531417,2018-08-31,2018,FINISHED,Los Angeles Dodgers,Arizona Diamondbacks,119,109,,,Dodger Stadium,night,False,547943.0,425844.0,3.0,2.0,5.0,1.0,1.0
531429,2018-08-31,2018,FINISHED,Oakland Athletics,Seattle Mariners,133,136,,,Oakland Coliseum,night,False,571666.0,502190.0,7.0,5.0,12.0,2.0,1.0
531421,2018-08-31,2018,FINISHED,St. Louis Cardinals,Cincinnati Reds,138,113,,,Busch Stadium,night,False,596295.0,456701.0,12.0,5.0,17.0,7.0,1.0
531418,2018-08-31,2018,FINISHED,Kansas City Royals,Baltimore Orioles,118,110,,,Kauffman Stadium,night,False,641745.0,488768.0,9.0,2.0,11.0,7.0,1.0
531424,2018-08-31,2018,FINISHED,Houston Astros,Los Angeles Angels,117,108,,,Minute Maid Park,night,False,664285.0,642545.0,0.0,3.0,3.0,-3.0,0.0
531420,2018-08-31,2018,FINISHED,Philadelphia Phillies,Chicago Cubs,143,112,,,Citizens Bank Park,night,False,601713.0,500779.0,2.0,1.0,3.0,1.0,1.0
531428,2018-08-31,2018,FINISHED,Atlanta Braves,Pittsburgh Pirates,144,134,,,SunTrust Park,night,False,434671.0,592791.0,2.0,3.0,5.0,-1.0,0.0
531431,2018-08-31,2018,FINISHED,Miami Marlins,Toronto Blue Jays,146,141,,,Marlins Park,night,False,573185.0,592717.0,5.0,6.0,11.0,-1.0,0.0
531430,2018-08-31,2018,FINISHED,Cleveland Indians,Tampa Bay Rays,114,139,,,Progressive Field,night,False,446372.0,607192.0,3.0,0.0,3.0,3.0,1.0
531425,2018-08-31,2018,FINISHED,Washington Nationals,Milwaukee Brewers,120,158,,,Nationals Park,night,False,543699.0,468504.0,1.0,4.0,5.0,-3.0,0.0
531423,2018-08-31,2018,FINISHED,New York Yankees,Detroit Tigers,147,116,,,Yankee Stadium,night,False,622663.0,519455.0,7.0,5.0,12.0,2.0,1.0
531422,2018-08-31,2018,FINISHED,San Diego Padres,Colorado Rockies,135,115,,,Petco Park,night,False,664028.0,622608.0,7.0,0.0,7.0,7.0,1.0
531426,2018-08-31,2018,FINISHED,Texas Rangers,Minnesota Twins,140,142,,,Globe Life Park in Arlington,night,False,571800.0,624427.0,7.0,10.0,17.0,-3.0,0.0
531441,2018-09-01,2018,FINISHED,Texas Rangers,Minnesota Twins,140,142,,,Globe Life Park in Arlington,night,False,451596.0,621244.0,7.0,4.0,11.0,3.0,1.0
531437,2018-09-01,2018,FINISHED,San Diego Padres,Colorado Rockies,135,115,,,Petco Park,night,False,572362.0,592351.0,2.0,4.0,6.0,-2.0,0.0
531445,2018-09-01,2018,FINISHED,Cleveland Indians,Tampa Bay Rays,114,139,,,Progressive Field,night,False,669456.0,605483.0,3.0,5.0,8.0,-2.0,0.0
531432,2018-09-01,2018,FINISHED,Los Angeles Dodgers,Arizona Diamondbacks,119,109,,,Dodger Stadium,night,False,477132.0,571578.0,3.0,2.0,5.0,1.0,1.0
531433,2018-09-01,2018,FINISHED,Kansas City Royals,Baltimore Orioles,118,110,,,Kauffman Stadium,night,False,641571.0,605164.0,5.0,4.0,9.0,1.0,1.0
531436,2018-09-01,2018,FINISHED,St. Louis Cardinals,Cincinnati Reds,138,113,,,Busch Stadium,night,False,594965.0,622491.0,0.0,4.0,4.0,-4.0,0.0
531444,2018-09-01,2018,FINISHED,Oakland Athletics,Seattle Mariners,133,136,,,Oakland Coliseum,night,False,521230.0,572020.0,7.0,8.0,15.0,-1.0,0.0
531446,2018-09-01,2018,FINISHED,Miami Marlins,Toronto Blue Jays,146,141,,,Marlins Park,night,False,612672.0,462136.0,6.0,3.0,9.0,3.0,1.0
531443,2018-09-01,2018,FINISHED,Atlanta Braves,Pittsburgh Pirates,144,134,,,SunTrust Park,night,False,592332.0,502042.0,5.0,3.0,8.0,2.0,1.0
531442,2018-09-01,2018,FINISHED,San Francisco Giants,New York Mets,137,121,,,AT&T Park,day,False,502706.0,571927.0,1.0,2.0,3.0,-1.0,0.0
531438,2018-09-01,2018,FINISHED,New York Yankees,Detroit Tigers,147,116,,,Yankee Stadium,day,False,547888.0,596057.0,2.0,1.0,3.0,1.0,1.0
531434,2018-09-01,2018,FINISHED,Chicago White Sox,Boston Red Sox,145,111,,,Guaranteed Rate Field,night,False,607074.0,593958.0,1.0,6.0,7.0,-5.0,0.0
531440,2018-09-01,2018,FINISHED,Washington Nationals,Milwaukee Brewers,120,158,,,Nationals Park,night,False,544931.0,502624.0,5.0,4.0,9.0,1.0,1.0
531439,2018-09-01,2018,FINISHED,Houston Astros,Los Angeles Angels,117,108,,,Minute Maid Park,night,False,657624.0,570240.0,7.0,3.0,10.0,4.0,1.0
531435,2018-09-01,2018,FINISHED,Philadelphia Phillies,Chicago Cubs,143,112,,,Citizens Bank Park,night,False,621107.0,543294.0,1.0,7.0,8.0,-6.0,0.0
531457,2018-09-02,2018,FINISHED,San Francisco Giants,New York Mets,137,121,,,AT&T Park,day,False,608717.0,592789.0,1.0,4.0,5.0,-3.0,0.0
531456,2018-09-02,2018,FINISHED,Texas Rangers,Minnesota Twins,140,142,,,Globe Life Park in Arlington,day,False,622795.0,622382.0,18.0,4.0,22.0,14.0,1.0
531454,2018-09-02,2018,FINISHED,Houston Astros,Los Angeles Angels,117,108,,,Minute Maid Park,night,False,543037.0,660271.0,4.0,2.0,6.0,2.0,1.0
531458,2018-09-02,2018,FINISHED,Atlanta Braves,Pittsburgh Pirates,144,134,,,SunTrust Park,night,False,527054.0,592468.0,5.0,1.0,6.0,4.0,1.0
531460,2018-09-02,2018,FINISHED,Cleveland Indians,Tampa Bay Rays,114,139,,,Progressive Field,day,False,471911.0,650895.0,4.0,6.0,10.0,-2.0,0.0
531447,2018-09-02,2018,FINISHED,Los Angeles Dodgers,Arizona Diamondbacks,119,109,,,Dodger Stadium,day,False,621111.0,453329.0,3.0,2.0,5.0,1.0,1.0
531448,2018-09-02,2018,FINISHED,Kansas City Royals,Baltimore Orioles,118,110,,,Kauffman Stadium,day,False,605347.0,605276.0,9.0,1.0,10.0,8.0,1.0
531452,2018-09-02,2018,FINISHED,San Diego Padres,Colorado Rockies,135,115,,,Petco Park,day,False,656798.0,607536.0,3.0,7.0,10.0,-4.0,0.0
531449,2018-09-02,2018,FINISHED,Chicago White Sox,Boston Red Sox,145,111,,,Guaranteed Rate Field,day,False,448306.0,598271.0,8.0,0.0,8.0,8.0,1.0
531455,2018-09-02,2018,FINISHED,Washington Nationals,Milwaukee Brewers,120,158,,,Nationals Park,day,False,622446.0,448855.0,4.0,9.0,13.0,-5.0,0.0
531450,2018-09-02,2018,FINISHED,Philadelphia Phillies,Chicago Cubs,143,112,,,Citizens Bank Park,day,False,605400.0,452657.0,1.0,8.0,9.0,-7.0,0.0
531461,2018-09-02,2018,FINISHED,Miami Marlins,Toronto Blue Jays,146,141,,,Marlins Park,day,False,656257.0,656887.0,1.0,6.0,7.0,-5.0,0.0
531453,2018-09-02,2018,FINISHED,New York Yankees,Detroit Tigers,147,116,,,Yankee Stadium,day,False,458681.0,571510.0,7.0,11.0,18.0,-4.0,0.0
531451,2018-09-02,2018,FINISHED,St. Louis Cardinals,Cincinnati Reds,138,113,,,Busch Stadium,day,False,596133.0,543101.0,4.0,6.0,10.0,-2.0,0.0
531459,2018-09-02,2018,FINISHED,Oakland Athletics,Seattle Mariners,133,136,,,Oakland Coliseum,day,False,429719.0,433587.0,8.0,2.0,10.0,6.0,1.0
531471,2018-09-03,2018,FINISHED,Oakland Athletics,New York Yankees,133,147,,,Oakland Coliseum,day,False,502239.0,282332.0,6.0,3.0,9.0,3.0,1.0
531476,2018-09-03,2018,FINISHED,Toronto Blue Jays,Tampa Bay Rays,141,139,,,Rogers Centre,night,False,573186.0,,1.0,7.0,8.0,-6.0,0.0
531468,2018-09-03,2018,FINISHED,Texas Rangers,Los Angeles Angels,140,108,,,Globe Life Park in Arlington,night,False,605488.0,533167.0,1.0,3.0,4.0,-2.0,0.0
531467,2018-09-03,2018,FINISHED,Cleveland Indians,Kansas City Royals,114,118,,,Progressive Field,day,False,592644.0,596001.0,1.0,5.0,6.0,-4.0,0.0
531473,2018-09-03,2018,FINISHED,Arizona Diamondbacks,San Diego Padres,109,135,,,Chase Field,night,False,643327.0,571951.0,2.0,6.0,8.0,-4.0,0.0
531462,2018-09-03,2018,FINISHED,Seattle Mariners,Baltimore Orioles,136,110,,,Safeco Field,night,False,541640.0,642028.0,2.0,1.0,3.0,1.0,1.0
531470,2018-09-03,2018,FINISHED,Los Angeles Dodgers,New York Mets,119,121,,,Dodger Stadium,night,False,622072.0,594798.0,2.0,4.0,6.0,-2.0,0.0
531472,2018-09-03,2018,FINISHED,Miami Marlins,Philadelphia Phillies,146,143,,,Marlins Park,day,False,570632.0,592826.0,3.0,1.0,4.0,2.0,1.0
531466,2018-09-03,2018,FINISHED,Chicago White Sox,Detroit Tigers,145,116,,,Guaranteed Rate Field,day,False,625643.0,605242.0,4.0,2.0,6.0,2.0,1.0
531469,2018-09-03,2018,FINISHED,Houston Astros,Minnesota Twins,117,142,,,Minute Maid Park,day,False,572971.0,502043.0,4.0,1.0,5.0,3.0,1.0
531465,2018-09-03,2018,FINISHED,Pittsburgh Pirates,Cincinnati Reds,134,113,,,PNC Park,day,False,592866.0,518774.0,5.0,1.0,6.0,4.0,1.0
531474,2018-09-03,2018,FINISHED,Colorado Rockies,San Francisco Giants,115,137,,,Coors Field,day,False,542881.0,518516.0,9.0,8.0,17.0,1.0,1.0
531463,2018-09-03,2018,FINISHED,Atlanta Braves,Boston Red Sox,144,111,,,SunTrust Park,day,False,657053.0,543135.0,2.0,8.0,10.0,-6.0,0.0
531475,2018-09-03,2018,FINISHED,Washington Nationals,St. Louis Cardinals,120,138,,,Nationals Park,day,False,453286.0,656427.0,4.0,3.0,7.0,1.0,1.0
531464,2018-09-03,2018,FINISHED,Milwaukee Brewers,Chicago Cubs,158,112,,,Miller Park,day,False,605200.0,430935.0,4.0,3.0,7.0,1.0,1.0
531477,2018-09-04,2018,FINISHED,Seattle Mariners,Baltimore Orioles,136,110,,,Safeco Field,night,False,453281.0,502171.0,3.0,5.0,8.0,-2.0,0.0
531485,2018-09-04,2018,FINISHED,Los Angeles Dodgers,New York Mets,119,121,,,Dodger Stadium,night,False,448179.0,450306.0,11.0,4.0,15.0,7.0,1.0
531486,2018-09-04,2018,FINISHED,Oakland Athletics,New York Yankees,133,147,,,Oakland Coliseum,night,False,521230.0,457918.0,1.0,5.0,6.0,-4.0,0.0
531488,2018-09-04,2018,FINISHED,Arizona Diamondbacks,San Diego Padres,109,135,,,Chase Field,night,False,592662.0,664192.0,6.0,0.0,6.0,6.0,1.0
531489,2018-09-04,2018,FINISHED,Colorado Rockies,San Francisco Giants,115,137,,,Coors Field,night,False,608566.0,605446.0,6.0,2.0,8.0,4.0,1.0
531479,2018-09-04,2018,FINISHED,Milwaukee Brewers,Chicago Cubs,158,112,,,Miller Park,night,False,489119.0,543557.0,11.0,1.0,12.0,10.0,1.0
531481,2018-09-04,2018,FINISHED,Chicago White Sox,Detroit Tigers,145,116,,,Guaranteed Rate Field,night,False,608337.0,434538.0,3.0,8.0,11.0,-5.0,0.0
531484,2018-09-04,2018,FINISHED,Houston Astros,Minnesota Twins,117,142,,,Minute Maid Park,night,False,434378.0,543507.0,5.0,2.0,7.0,3.0,1.0
531483,2018-09-04,2018,FINISHED,Texas Rangers,Los Angeles Angels,140,108,,,Globe Life Park in Arlington,night,False,501985.0,571760.0,4.0,2.0,6.0,2.0,1.0
531478,2018-09-04,2018,FINISHED,Atlanta Braves,Boston Red Sox,144,111,,,SunTrust Park,night,False,656794.0,519144.0,1.0,5.0,6.0,-4.0,0.0
531487,2018-09-04,2018,FINISHED,Miami Marlins,Philadelphia Phillies,146,143,,,Marlins Park,night,False,670950.0,453562.0,4.0,9.0,13.0,-5.0,0.0
531482,2018-09-04,2018,FINISHED,Cleveland Indians,Kansas City Royals,114,118,,,Progressive Field,night,False,605182.0,518633.0,9.0,3.0,12.0,6.0,1.0
531491,2018-09-04,2018,FINISHED,Toronto Blue Jays,Tampa Bay Rays,141,139,,,Rogers Centre,night,False,621366.0,592773.0,0.0,4.0,4.0,-4.0,0.0
531490,2018-09-04,2018,FINISHED,Washington Nationals,St. Louis Cardinals,120,138,,,Nationals Park,night,False,607200.0,607231.0,8.0,11.0,19.0,-3.0,0.0
531480,2018-09-04,2018,FINISHED,Pittsburgh Pirates,Cincinnati Reds,134,113,,,PNC Park,night,False,605397.0,642003.0,7.0,3.0,10.0,4.0,1.0
531498,2018-09-05,2018,FINISHED,Texas Rangers,Los Angeles Angels,140,108,,,Globe Life Park in Arlington,night,False,112526.0,642545.0,3.0,9.0,12.0,-6.0,0.0
531501,2018-09-05,2018,FINISHED,Oakland Athletics,New York Yankees,133,147,,,Oakland Coliseum,night,False,571666.0,622663.0,8.0,2.0,10.0,6.0,1.0
531503,2018-09-05,2018,FINISHED,Colorado Rockies,San Francisco Giants,115,137,,,Coors Field,night,False,622608.0,605498.0,5.0,3.0,8.0,2.0,1.0
531494,2018-09-05,2018,FINISHED,Milwaukee Brewers,Chicago Cubs,158,112,,,Miller Park,night,False,468504.0,500779.0,4.0,6.0,10.0,-2.0,0.0
531496,2018-09-05,2018,FINISHED,Chicago White Sox,Detroit Tigers,145,116,,,Guaranteed Rate Field,night,False,656629.0,519455.0,2.0,10.0,12.0,-8.0,0.0
531499,2018-09-05,2018,FINISHED,Houston Astros,Minnesota Twins,117,142,,,Minute Maid Park,night,False,664285.0,543606.0,9.0,1.0,10.0,8.0,1.0
531492,2018-09-05,2018,FINISHED,Seattle Mariners,Baltimore Orioles,136,110,,,Safeco Field,night,False,502190.0,488768.0,5.0,2.0,7.0,3.0,1.0
531493,2018-09-05,2018,FINISHED,Atlanta Braves,Boston Red Sox,144,111,,,SunTrust Park,day,False,592314.0,584171.0,8.0,9.0,17.0,-1.0,0.0
531502,2018-09-05,2018,FINISHED,Miami Marlins,Philadelphia Phillies,146,143,,,Marlins Park,night,False,645261.0,601713.0,2.0,1.0,3.0,1.0,1.0
531505,2018-09-05,2018,FINISHED,Toronto Blue Jays,Tampa Bay Rays,141,139,,,Rogers Centre,night,False,592717.0,607192.0,10.0,3.0,13.0,7.0,1.0
531504,2018-09-05,2018,FINISHED,Washington Nationals,St. Louis Cardinals,120,138,,,Nationals Park,night,False,543699.0,571945.0,6.0,7.0,13.0,-1.0,0.0
531495,2018-09-05,2018,FINISHED,Pittsburgh Pirates,Cincinnati Reds,134,113,,,PNC Park,night,False,592791.0,456701.0,3.0,2.0,5.0,1.0,1.0
531500,2018-09-05,2018,FINISHED,Los Angeles Dodgers,New York Mets,119,121,,,Dodger Stadium,day,False,547943.0,554430.0,3.0,7.0,10.0,-4.0,0.0
531497,2018-09-05,2018,FINISHED,Cleveland Indians,Kansas City Royals,114,118,,,Progressive Field,day,False,446372.0,641745.0,3.0,1.0,4.0,2.0,1.0
531508,2018-09-06,2018,FINISHED,Toronto Blue Jays,Cleveland Indians,141,114,,,Rogers Centre,night,False,543208.0,669456.0,4.0,9.0,13.0,-5.0,0.0
531506,2018-09-06,2018,FINISHED,Arizona Diamondbacks,Atlanta Braves,109,144,,,Chase Field,night,False,425844.0,434671.0,6.0,7.0,13.0,-1.0,0.0
531507,2018-09-06,2018,FINISHED,Washington Nationals,Chicago Cubs,120,112,,,Nationals Park,night,False,544931.0,543294.0,4.0,6.0,10.0,-2.0,0.0
531509,2018-09-06,2018,FINISHED,Cincinnati Reds,San Diego Padres,113,135,,,Great American Ball Park,night,False,622491.0,641778.0,2.0,6.0,8.0,-4.0,0.0
531517,2018-09-07,2018,FINISHED,Colorado Rockies,Los Angeles Dodgers,115,119,,,Coors Field,night,False,592351.0,477132.0,2.0,4.0,6.0,-2.0,0.0
531522,2018-09-07,2018,FINISHED,Milwaukee Brewers,San Francisco Giants,158,137,,,Miller Park,night,False,502624.0,502706.0,4.0,2.0,6.0,2.0,1.0
531516,2018-09-07,2018,FINISHED,Chicago White Sox,Los Angeles Angels,145,108,,,Guaranteed Rate Field,night,False,607074.0,570240.0,2.0,5.0,7.0,-3.0,0.0
531524,2018-09-07,2018,FINISHED,Oakland Athletics,Texas Rangers,133,140,,,Oakland Coliseum,night,False,521230.0,451596.0,8.0,4.0,12.0,4.0,1.0
531510,2018-09-07,2018,FINISHED,Arizona Diamondbacks,Atlanta Braves,109,144,,,Chase Field,night,False,571578.0,592332.0,5.0,3.0,8.0,2.0,1.0
531512,2018-09-07,2018,SCHEDULED,Washington Nationals,Chicago Cubs,120,112,,,Nationals Park,night,False,605452.0,452657.0,,,,,
531518,2018-09-07,2018,FINISHED,Pittsburgh Pirates,Miami Marlins,134,146,,,PNC Park,night,False,502042.0,573185.0,5.0,3.0,8.0,2.0,1.0
531519,2018-09-07,2018,FINISHED,Seattle Mariners,New York Yankees,136,147,,,Safeco Field,night,False,572020.0,547888.0,0.0,4.0,4.0,-4.0,0.0
531511,2018-09-07,2018,FINISHED,Tampa Bay Rays,Baltimore Orioles,139,110,,,Tropicana Field,night,False,605483.0,605164.0,14.0,2.0,16.0,12.0,1.0
531523,2018-09-07,2018,FINISHED,Detroit Tigers,St. Louis Cardinals,116,138,,,Comerica Park,night,False,596057.0,596295.0,5.0,3.0,8.0,2.0,1.0
531513,2018-09-07,2018,FINISHED,Toronto Blue Jays,Cleveland Indians,141,114,,,Rogers Centre,night,False,462136.0,471911.0,3.0,2.0,5.0,1.0,1.0
531515,2018-09-07,2018,FINISHED,Minnesota Twins,Kansas City Royals,142,118,,,Target Field,night,False,624427.0,641571.0,10.0,6.0,16.0,4.0,1.0
531521,2018-09-07,2018,FINISHED,Cincinnati Reds,San Diego Padres,113,135,,,Great American Ball Park,night,False,543101.0,664028.0,12.0,6.0,18.0,6.0,1.0
531520,2018-09-07,2018,FINISHED,New York Mets,Philadelphia Phillies,121,143,,,Citi Field,night,False,571927.0,605400.0,3.0,4.0,7.0,-1.0,0.0
531514,2018-09-07,2018,FINISHED,Boston Red Sox,Houston Astros,111,117,,,Fenway Park,night,False,456034.0,543037.0,3.0,6.0,9.0,-3.0,0.0
531526,2018-09-08,2018,FINISHED,Tampa Bay Rays,Baltimore Orioles,139,110,,,Tropicana Field,night,False,650895.0,605276.0,10.0,5.0,15.0,5.0,1.0
531534,2018-09-08,2018,FINISHED,Seattle Mariners,New York Yankees,136,147,,,Safeco Field,night,False,433587.0,458681.0,2.0,4.0,6.0,-2.0,0.0
531532,2018-09-08,2018,FINISHED,Colorado Rockies,Los Angeles Dodgers,115,119,,,Coors Field,night,False,607536.0,621111.0,4.0,2.0,6.0,2.0,1.0
531537,2018-09-08,2018,FINISHED,Milwaukee Brewers,San Francisco Giants,158,137,,,Miller Park,night,False,461829.0,608717.0,4.0,3.0,7.0,1.0,1.0
531531,2018-09-08,2018,FINISHED,Chicago White Sox,Los Angeles Angels,145,108,,,Guaranteed Rate Field,night,False,448306.0,533167.0,3.0,12.0,15.0,-9.0,0.0
531535,2018-09-08,2018,FINISHED,New York Mets,Philadelphia Phillies,121,143,,,Citi Field,night,False,592789.0,621107.0,10.0,5.0,15.0,5.0,1.0
531530,2018-09-08,2018,FINISHED,Minnesota Twins,Kansas City Royals,142,118,,,Target Field,night,False,621244.0,605347.0,1.0,4.0,5.0,-3.0,0.0
531525,2018-09-08,2018,FINISHED,Arizona Diamondbacks,Atlanta Braves,109,144,,,Chase Field,night,False,453329.0,527054.0,4.0,5.0,9.0,-1.0,0.0
531528,2018-09-08,2018,FINISHED,Toronto Blue Jays,Cleveland Indians,141,114,,,Rogers Centre,day,False,656887.0,592644.0,8.0,9.0,17.0,-1.0,0.0
531529,2018-09-08,2018,FINISHED,Boston Red Sox,Houston Astros,111,117,,,Fenway Park,day,False,593958.0,450203.0,3.0,5.0,8.0,-2.0,0.0
531536,2018-09-08,2018,SCHEDULED,Cincinnati Reds,San Diego Padres,113,135,,,Great American Ball Park,day,False,518774.0,572362.0,,,,,
531512,2018-09-08,2018,FINISHED,Washington Nationals,Chicago Cubs,120,112,,,Nationals Park,day,True,622446.0,430935.0,6.0,5.0,11.0,1.0,1.0
531527,2018-09-08,2018,FINISHED,Washington Nationals,Chicago Cubs,120,112,,,Nationals Park,day,True,453286.0,448802.0,10.0,3.0,13.0,7.0,1.0
531533,2018-09-08,2018,FINISHED,Pittsburgh Pirates,Miami Marlins,134,146,,,PNC Park,day,False,467100.0,612672.0,5.0,1.0,6.0,4.0,1.0
531538,2018-09-08,2018,FINISHED,Detroit Tigers,St. Louis Cardinals,116,138,,,Comerica Park,night,False,571510.0,656427.0,4.0,3.0,7.0,1.0,1.0
531539,2018-09-08,2018,FINISHED,Oakland Athletics,Texas Rangers,133,140,,,Oakland Coliseum,day,False,429719.0,622795.0,8.0,6.0,14.0,2.0,1.0
531546,2018-09-09,2018,FINISHED,Chicago White Sox,Los Angeles Angels,145,108,,,Guaranteed Rate Field,day,False,625643.0,571760.0,0.0,1.0,1.0,-1.0,0.0
531548,2018-09-09,2018,SCHEDULED,Pittsburgh Pirates,Miami Marlins,134,146,,,PNC Park,day,False,,,,,,,
531542,2018-09-09,2018,SCHEDULED,Washington Nationals,Chicago Cubs,120,112,,,Nationals Park,day,False,607200.0,543557.0,,,,,
531544,2018-09-09,2018,FINISHED,Boston Red Sox,Houston Astros,111,117,,,Fenway Park,night,False,519144.0,572971.0,6.0,5.0,11.0,1.0,1.0
531549,2018-09-09,2018,FINISHED,Seattle Mariners,New York Yankees,136,147,,,Safeco Field,day,False,541640.0,282332.0,3.0,2.0,5.0,1.0,1.0
531540,2018-09-09,2018,FINISHED,Arizona Diamondbacks,Atlanta Braves,109,144,,,Chase Field,day,False,592662.0,657053.0,5.0,9.0,14.0,-4.0,0.0
531554,2018-09-09,2018,FINISHED,Oakland Athletics,Texas Rangers,133,140,,,Oakland Coliseum,day,False,502239.0,605488.0,7.0,3.0,10.0,4.0,1.0
531545,2018-09-09,2018,FINISHED,Minnesota Twins,Kansas City Royals,142,118,,,Target Field,day,False,608328.0,453178.0,3.0,1.0,4.0,2.0,1.0
531552,2018-09-09,2018,FINISHED,Milwaukee Brewers,San Francisco Giants,158,137,,,Miller Park,day,False,605200.0,518516.0,6.0,3.0,9.0,3.0,1.0
531550,2018-09-09,2018,FINISHED,New York Mets,Philadelphia Phillies,121,143,,,Citi Field,day,False,621261.0,592826.0,6.0,4.0,10.0,2.0,1.0
531541,2018-09-09,2018,FINISHED,Tampa Bay Rays,Baltimore Orioles,139,110,,,Tropicana Field,day,False,592773.0,642028.0,8.0,3.0,11.0,5.0,1.0
531553,2018-09-09,2018,FINISHED,Detroit Tigers,St. Louis Cardinals,116,138,,,Comerica Park,day,False,605242.0,607231.0,2.0,5.0,7.0,-3.0,0.0
531543,2018-09-09,2018,FINISHED,Toronto Blue Jays,Cleveland Indians,141,114,,,Rogers Centre,day,False,623381.0,605182.0,6.0,2.0,8.0,4.0,1.0
531547,2018-09-09,2018,FINISHED,Colorado Rockies,Los Angeles Dodgers,115,119,,,Coors Field,day,False,542881.0,448179.0,6.0,9.0,15.0,-3.0,0.0
531551,2018-09-09,2018,FINISHED,Cincinnati Reds,San Diego Padres,113,135,,,Great American Ball Park,day,False,641816.0,656798.0,6.0,7.0,13.0,-1.0,0.0
531566,2018-09-10,2018,SCHEDULED,Philadelphia Phillies,Washington Nationals,143,120,,,Citizens Bank Park,night,False,453562.0,607200.0,,,,,
531555,2018-09-10,2018,FINISHED,Colorado Rockies,Arizona Diamondbacks,115,109,,,Coors Field,night,False,608566.0,643327.0,13.0,2.0,15.0,11.0,1.0
531561,2018-09-10,2018,SCHEDULED,New York Mets,Miami Marlins,121,146,,,Citi Field,night,False,,,,,,,
531556,2018-09-10,2018,FINISHED,San Francisco Giants,Atlanta Braves,137,144,,,AT&T Park,night,False,605446.0,656794.0,1.0,4.0,5.0,-3.0,0.0
531565,2018-09-10,2018,FINISHED,Los Angeles Angels,Texas Rangers,108,140,,,Angel Stadium,night,False,642545.0,501985.0,2.0,5.0,7.0,-3.0,0.0
531557,2018-09-10,2018,FINISHED,Kansas City Royals,Chicago White Sox,118,145,,,Kauffman Stadium,night,False,596001.0,608337.0,4.0,3.0,7.0,1.0,1.0
531562,2018-09-10,2018,FINISHED,Chicago Cubs,Milwaukee Brewers,112,158,,,Wrigley Field,night,False,452657.0,489119.0,2.0,3.0,5.0,-1.0,0.0
531558,2018-09-10,2018,FINISHED,Tampa Bay Rays,Cleveland Indians,139,114,,,Tropicana Field,night,False,650895.0,446372.0,6.0,5.0,11.0,1.0,1.0
531560,2018-09-10,2018,FINISHED,Cincinnati Reds,Los Angeles Dodgers,113,119,,,Great American Ball Park,night,False,642003.0,622072.0,10.0,6.0,16.0,4.0,1.0
531559,2018-09-10,2018,FINISHED,Detroit Tigers,Houston Astros,116,117,,,Comerica Park,night,False,434538.0,434378.0,2.0,3.0,5.0,-1.0,0.0
531564,2018-09-10,2018,FINISHED,St. Louis Cardinals,Pittsburgh Pirates,138,134,,,Busch Stadium,night,False,425794.0,592866.0,8.0,7.0,15.0,1.0,1.0
531563,2018-09-10,2018,FINISHED,Minnesota Twins,New York Yankees,142,147,,,Target Field,night,False,502043.0,457918.0,2.0,7.0,9.0,-5.0,0.0
531574,2018-09-11,2018,FINISHED,Chicago Cubs,Milwaukee Brewers,112,158,,,Wrigley Field,night,False,500779.0,468504.0,3.0,0.0,3.0,3.0,1.0
531568,2018-09-11,2018,FINISHED,San Francisco Giants,Atlanta Braves,137,144,,,AT&T Park,night,False,605498.0,592314.0,1.0,4.0,5.0,-3.0,0.0
531578,2018-09-11,2018,FINISHED,Seattle Mariners,San Diego Padres,136,135,,,Safeco Field,night,False,594835.0,571951.0,1.0,2.0,3.0,-1.0,0.0
531579,2018-09-11,2018,FINISHED,Los Angeles Angels,Texas Rangers,108,140,,,Angel Stadium,night,False,462382.0,592716.0,1.0,0.0,1.0,1.0,1.0
531567,2018-09-11,2018,FINISHED,Colorado Rockies,Arizona Diamondbacks,115,109,,,Coors Field,night,False,622608.0,425844.0,3.0,6.0,9.0,-3.0,0.0
531569,2018-09-11,2018,FINISHED,Kansas City Royals,Chicago White Sox,118,145,,,Kauffman Stadium,night,False,641745.0,592229.0,6.0,3.0,9.0,3.0,1.0
531577,2018-09-11,2018,FINISHED,St. Louis Cardinals,Pittsburgh Pirates,138,134,,,Busch Stadium,night,False,571945.0,605397.0,11.0,5.0,16.0,6.0,1.0
531575,2018-09-11,2018,FINISHED,Minnesota Twins,New York Yankees,142,147,,,Target Field,night,False,608648.0,543243.0,10.0,5.0,15.0,5.0,1.0
