game_pk,date,status,home_team,away_team,home_team_code,away_team_code,home_team_id,away_team_id,venue,doubleheader,day_night,home_pitcher_id,away_pitcher_id,home_runs,away_runs,innings,home_hits,away_hits,home_errors,away_errors,total_runs
662539,2022-04-24,FINISHED,Washington Nationals,San Francisco Giants,,,120,137,Nationals Park,False,day,672851.0,657277.0,3.0,12.0,[],,,,,15.0
661590,2022-04-24,FINISHED,Atlanta Braves,Miami Marlins,,,144,146,Truist Park,False,day,693821.0,666200.0,4.0,5.0,[],,,,,9.0
661317,2022-04-24,FINISHED,New York Yankees,Cleveland Guardians,,,147,114,Yankee Stadium,False,day,543037.0,650644.0,10.0,2.0,[],,,,,12.0
663111,2022-04-24,FINISHED,Cincinnati Reds,St. Louis Cardinals,,,113,138,Great American Ball Park,False,day,666157.0,425794.0,4.0,1.0,[],,,,,5.0
662921,2022-04-24,FINISHED,Houston Astros,Toronto Blue Jays,,,117,141,Minute Maid Park,False,day,677651.0,579328.0,8.0,7.0,[],,,,,15.0
661781,2022-04-24,FINISHED,Minnesota Twins,Chicago White Sox,,,142,145,Target Field,False,day,502042.0,608337.0,6.0,4.0,[],,,,,10.0
663166,2022-04-24,FINISHED,Chicago Cubs,Pittsburgh Pirates,,,112,134,Wrigley Field,False,day,657006.0,664141.0,3.0,4.0,[],,,,,7.0
661033,2022-04-24,FINISHED,Los Angeles Angels,Baltimore Orioles,,,108,110,Angel Stadium,False,day,660761.0,595939.0,7.0,6.0,[],,,,,13.0
662388,2022-04-24,FINISHED,Oakland Athletics,Texas Rangers,,,133,140,Oakland Coliseum,False,day,608344.0,572070.0,2.0,0.0,[],,,,,2.0
663361,2022-04-24,FINISHED,Arizona Diamondbacks,New York Mets,,,109,121,Chase Field,False,day,518516.0,656731.0,2.0,6.0,[],,,,,8.0
662274,2022-04-24,FINISHED,San Diego Padres,Los Angeles Dodgers,,,135,119,Petco Park,False,day,640455.0,477132.0,2.0,10.0,[],,,,,12.0
662188,2022-04-24,FINISHED,Seattle Mariners,Kansas City Royals,,,136,118,T-Mobile Park,False,day,592662.0,672578.0,5.0,4.0,[],,,,,9.0
661640,2022-04-24,FINISHED,Philadelphia Phillies,Milwaukee Brewers,,,143,158,Citizens Bank Park,False,night,605400.0,641778.0,0.0,1.0,[],,,,,1.0
661210,2022-04-25,FINISHED,Milwaukee Brewers,San Francisco Giants,,,158,137,American Family Field,False,night,669203.0,669674.0,2.0,4.0,[],,,,,6.0
661639,2022-04-25,FINISHED,Philadelphia Phillies,Colorado Rockies,,,143,115,Citizens Bank Park,False,night,502043.0,607536.0,8.0,2.0,[],,,,,10.0
661760,2022-04-25,FINISHED,Toronto Blue Jays,Boston Red Sox,,,141,111,Rogers Centre,False,night,621244.0,543135.0,6.0,2.0,[],,,,,8.0
662008,2022-04-25,FINISHED,St. Louis Cardinals,New York Mets,,,138,121,Busch Stadium,False,night,571945.0,453286.0,2.0,5.0,[],,,,,7.0
661979,2022-04-25,FINISHED,Texas Rangers,Houston Astros,,,140,117,Globe Life Field,False,night,641540.0,664285.0,6.0,2.0,[],,,,,8.0
661034,2022-04-25,FINISHED,Los Angeles Angels,Cleveland Guardians,,,108,114,Angel Stadium,False,night,547179.0,669456.0,3.0,0.0,[],,,,,3.0
663382,2022-04-25,FINISHED,Arizona Diamondbacks,Los Angeles Dodgers,,,109,119,Chase Field,False,night,518876.0,621111.0,0.0,4.0,[],,,,,4.0
662297,2022-04-26,FINISHED,Pittsburgh Pirates,Milwaukee Brewers,,,134,158,PNC Park,False,night,656605.0,605540.0,8.0,12.0,[],,,,,20.0
663079,2022-04-26,FINISHED,Cincinnati Reds,San Diego Padres,,,113,135,Great American Ball Park,False,night,665665.0,605397.0,6.0,9.0,[],,,,,15.0
661929,2022-04-26,FINISHED,Tampa Bay Rays,Seattle Mariners,,,139,136,Tropicana Field,False,night,605538.0,669302.0,4.0,8.0,[],,,,,12.0
661567,2022-04-26,FINISHED,Philadelphia Phillies,Colorado Rockies,,,143,115,Citizens Bank Park,False,night,621107.0,608566.0,10.0,3.0,[],,,,,13.0
662540,2022-04-26,FINISHED,Washington Nationals,Miami Marlins,,,120,146,Nationals Park,False,night,680686.0,645261.0,2.0,5.0,[],,,,,7.0
661309,2022-04-26,FINISHED,New York Yankees,Baltimore Orioles,,,147,110,Yankee Stadium,False,night,622663.0,543475.0,12.0,8.0,[],,,,,20.0
661758,2022-04-26,FINISHED,Toronto Blue Jays,Boston Red Sox,,,141,111,Rogers Centre,False,night,592332.0,601713.0,6.0,5.0,[],,,,,11.0
661536,2022-04-26,FINISHED,Chicago White Sox,Kansas City Royals,,,145,118,Guaranteed Rate Field,False,night,572971.0,663738.0,0.0,6.0,[],,,,,6.0
661589,2022-04-26,FINISHED,Atlanta Braves,Chicago Cubs,,,144,112,Truist Park,False,night,608331.0,573186.0,3.0,1.0,[],,,,,4.0
661733,2022-04-26,FINISHED,Minnesota Twins,Detroit Tigers,,,142,116,Target Field,False,night,663978.0,593958.0,5.0,4.0,[],,,,,9.0
662007,2022-04-26,FINISHED,St. Louis Cardinals,New York Mets,,,138,121,Busch Stadium,False,night,663855.0,605135.0,0.0,3.0,[],,,,,3.0
661980,2022-04-26,FINISHED,Texas Rangers,Houston Astros,,,140,117,Globe Life Field,False,night,621368.0,543606.0,1.0,5.0,[],,,,,6.0
661032,2022-04-26,FINISHED,Los Angeles Angels,Cleveland Guardians,,,108,114,Angel Stadium,False,night,663776.0,663474.0,4.0,1.0,[],,,,,5.0
663383,2022-04-26,FINISHED,Arizona Diamondbacks,Los Angeles Dodgers,,,109,119,Chase Field,False,night,605200.0,664062.0,5.0,3.0,[],,,,,8.0
662086,2022-04-26,FINISHED,San Francisco Giants,Oakland Athletics,,,137,133,Oracle Park,False,night,607074.0,641726.0,8.0,2.0,[],,,,,10.0
662048,2022-04-27,FINISHED,St. Louis Cardinals,New York Mets,,,138,121,Busch Stadium,False,day,571927.0,471911.0,10.0,5.0,[],,,,,15.0
661533,2022-04-27,FINISHED,Chicago White Sox,Kansas City Royals,,,145,118,Guaranteed Rate Field,False,day,656302.0,425844.0,7.0,3.0,[],,,,,10.0
663393,2022-04-27,FINISHED,Arizona Diamondbacks,Los Angeles Dodgers,,,109,119,Chase Field,False,day,668678.0,628711.0,3.0,1.0,[],,,,,4.0
662289,2022-04-27,FINISHED,Pittsburgh Pirates,Milwaukee Brewers,,,134,158,PNC Park,False,night,596071.0,676879.0,1.0,3.0,[],,,,,4.0
663148,2022-04-27,FINISHED,Cincinnati Reds,San Diego Padres,,,113,135,Great American Ball Park,False,night,661269.0,669022.0,5.0,8.0,[],,,,,13.0
661909,2022-04-27,FINISHED,Tampa Bay Rays,Seattle Mariners,,,139,136,Tropicana Field,False,night,656876.0,594835.0,3.0,2.0,[],,,,,5.0
661638,2022-04-27,FINISHED,Philadelphia Phillies,Colorado Rockies,,,143,115,Citizens Bank Park,False,night,624133.0,663372.0,7.0,3.0,[],,,,,10.0
662546,2022-04-27,FINISHED,Washington Nationals,Miami Marlins,,,120,146,Nationals Park,False,night,607200.0,641154.0,1.0,2.0,[],,,,,3.0
661306,2022-04-27,FINISHED,New York Yankees,Baltimore Orioles,,,147,110,Yankee Stadium,False,night,656756.0,669330.0,5.0,2.0,[],,,,,7.0
661757,2022-04-27,FINISHED,Toronto Blue Jays,Boston Red Sox,,,141,111,Rogers Centre,False,night,548389.0,608379.0,1.0,7.0,[],,,,,8.0
661552,2022-04-27,FINISHED,Atlanta Braves,Chicago Cubs,,,144,112,Truist Park,False,night,450203.0,643410.0,3.0,6.0,[],,,,,9.0
661739,2022-04-27,FINISHED,Minnesota Twins,Detroit Tigers,,,142,116,Target Field,False,night,657746.0,501381.0,5.0,0.0,[],,,,,5.0
661964,2022-04-27,FINISHED,Texas Rangers,Houston Astros,,,140,117,Globe Life Field,False,night,657248.0,664299.0,3.0,4.0,[],,,,,7.0
663439,2022-04-27,FINISHED,Los Angeles Angels,Cleveland Guardians,,,108,114,Angel Stadium,False,night,660271.0,668676.0,9.0,5.0,[],,,,,14.0
662066,2022-04-27,FINISHED,San Francisco Giants,Oakland Athletics,,,137,133,Oracle Park,False,night,669674.0,621112.0,0.0,1.0,[],,,,,1.0
663078,2022-04-28,FINISHED,Cincinnati Reds,San Diego Padres,,,113,135,Great American Ball Park,False,day,641816.0,607259.0,5.0,7.0,[],,,,,12.0
662295,2022-04-28,FINISHED,Pittsburgh Pirates,Milwaukee Brewers,,,134,158,PNC Park,False,day,500779.0,642547.0,2.0,3.0,[],,,,,5.0
661641,2022-04-28,FINISHED,Philadelphia Phillies,Colorado Rockies,,,143,115,Citizens Bank Park,False,day,554430.0,596295.0,7.0,1.0,[],,,,,8.0
662538,2022-04-28,FINISHED,Washington Nationals,Miami Marlins,,,120,146,Nationals Park,False,day,571578.0,669432.0,2.0,3.0,[],,,,,5.0
661305,2022-04-28,FINISHED,New York Yankees,Baltimore Orioles,,,147,110,Yankee Stadium,False,day,592791.0,669145.0,10.0,5.0,[],,,,,15.0
661908,2022-04-28,FINISHED,Tampa Bay Rays,Seattle Mariners,,,139,136,Tropicana Field,False,day,605488.0,623167.0,2.0,1.0,[],,,,,3.0
661729,2022-04-28,FINISHED,Minnesota Twins,Detroit Tigers,,,142,116,Target Field,False,day,641927.0,669373.0,7.0,1.0,[],,,,,8.0
661912,2022-04-28,FINISHED,Texas Rangers,Houston Astros,,,140,117,Globe Life Field,False,day,527048.0,434378.0,2.0,3.0,[],,,,,5.0
661532,2022-04-28,FINISHED,Chicago White Sox,Kansas City Royals,,,145,118,Guaranteed Rate Field,False,day,656629.0,641745.0,2.0,5.0,[],,,,,7.0
661827,2022-04-28,FINISHED,Toronto Blue Jays,Boston Red Sox,,,141,111,Rogers Centre,False,day,666201.0,676477.0,1.0,0.0,[],,,,,1.0
663432,2022-04-28,FINISHED,Los Angeles Angels,Cleveland Guardians,,,108,114,Angel Stadium,False,day,672282.0,615698.0,4.0,1.0,[],,,,,5.0
661551,2022-04-28,FINISHED,Atlanta Braves,Chicago Cubs,,,144,112,Truist Park,False,night,657140.0,592767.0,5.0,1.0,[],,,,,6.0
662047,2022-04-28,FINISHED,St. Louis Cardinals,Arizona Diamondbacks,,,138,109,Busch Stadium,False,night,641712.0,528748.0,8.0,3.0,[],,,,,11.0
662296,2022-04-29,FINISHED,Pittsburgh Pirates,San Diego Padres,,,134,135,PNC Park,False,night,605507.0,506433.0,3.0,7.0,[],,,,,10.0
661390,2022-04-29,FINISHED,Miami Marlins,Seattle Mariners,,,146,136,loanDepot park,False,night,622694.0,666374.0,8.0,6.0,[],,,,,14.0
663337,2022-04-29,FINISHED,Baltimore Orioles,Boston Red Sox,,,110,111,Oriole Park at Camden Yards,False,night,680694.0,448179.0,1.0,3.0,[],,,,,4.0
661826,2022-04-29,FINISHED,Toronto Blue Jays,Houston Astros,,,141,117,Rogers Centre,False,night,579328.0,664353.0,7.0,11.0,[],,,,,18.0
661907,2022-04-29,FINISHED,Tampa Bay Rays,Minnesota Twins,,,139,142,Tropicana Field,False,night,446372.0,605164.0,6.0,1.0,[],,,,,7.0
662592,2022-04-29,FINISHED,New York Mets,Philadelphia Phillies,,,121,143,Citi Field,False,night,656731.0,605400.0,3.0,0.0,[],,,,,3.0
661535,2022-04-29,FINISHED,Chicago White Sox,Los Angeles Angels,,,145,108,Guaranteed Rate Field,False,night,608337.0,623474.0,1.0,5.0,[],,,,,6.0
661911,2022-04-29,FINISHED,Texas Rangers,Atlanta Braves,,,140,144,Globe Life Field,False,night,572070.0,666120.0,3.0,6.0,[],,,,,9.0
662741,2022-04-29,SCHEDULED,Kansas City Royals,New York Yankees,,,118,147,Kauffman Stadium,False,night,663460.0,641482.0,,,[],,,,,0.0
661209,2022-04-29,FINISHED,Milwaukee Brewers,Chicago Cubs,,,158,112,American Family Field,False,night,605288.0,543294.0,11.0,1.0,[],,,,,12.0
662037,2022-04-29,FINISHED,St. Louis Cardinals,Arizona Diamondbacks,,,138,109,Busch Stadium,False,night,425794.0,518516.0,2.0,6.0,[],,,,,8.0
663009,2022-04-29,FINISHED,Colorado Rockies,Cincinnati Reds,,,115,113,Coors Field,False,night,622608.0,668881.0,10.0,4.0,[],,,,,14.0
662405,2022-04-29,FINISHED,Oakland Athletics,Cleveland Guardians,,,133,114,Oakland Coliseum,False,night,593423.0,650644.0,8.0,9.0,[],,,,,17.0
662699,2022-04-29,FINISHED,Los Angeles Dodgers,Detroit Tigers,,,119,116,Dodger Stadium,False,night,542881.0,641302.0,5.0,1.0,[],,,,,6.0
662081,2022-04-29,FINISHED,San Francisco Giants,Washington Nationals,,,137,120,Oracle Park,False,night,622072.0,592717.0,4.0,14.0,[],,,,,18.0
662036,2022-04-30,FINISHED,St. Louis Cardinals,Arizona Diamondbacks,,,138,109,Busch Stadium,False,day,571945.0,518876.0,0.0,2.0,[],,,,,2.0
661825,2022-04-30,FINISHED,Toronto Blue Jays,Houston Astros,,,141,117,Rogers Centre,False,day,621244.0,677651.0,2.0,1.0,[],,,,,3.0
662084,2022-04-30,FINISHED,San Francisco Giants,Washington Nationals,,,137,120,Oracle Park,False,day,657277.0,672851.0,9.0,3.0,[],,,,,12.0
661534,2022-04-30,FINISHED,Chicago White Sox,Los Angeles Angels,,,145,108,Guaranteed Rate Field,False,day,592826.0,660761.0,4.0,0.0,[],,,,,4.0
662393,2022-04-30,FINISHED,Oakland Athletics,Cleveland Guardians,,,133,114,Oakland Coliseum,False,day,608344.0,669456.0,1.0,3.0,[],,,,,4.0
661906,2022-04-30,FINISHED,Tampa Bay Rays,Minnesota Twins,,,139,142,Tropicana Field,False,day,663556.0,502042.0,1.0,9.0,[],,,,,10.0
661389,2022-04-30,FINISHED,Miami Marlins,Seattle Mariners,,,146,136,loanDepot park,False,night,666200.0,592662.0,3.0,1.0,[],,,,,4.0
662288,2022-04-30,FINISHED,Pittsburgh Pirates,San Diego Padres,,,134,135,PNC Park,False,night,664141.0,640455.0,7.0,6.0,[],,,,,13.0
663364,2022-04-30,FINISHED,Baltimore Orioles,Boston Red Sox,,,110,111,Oriole Park at Camden Yards,False,night,657093.0,543135.0,2.0,1.0,[],,,,,3.0
661901,2022-04-30,FINISHED,Texas Rangers,Atlanta Braves,,,140,144,Globe Life Field,False,night,641540.0,693821.0,3.0,1.0,[],,,,,4.0
662591,2022-04-30,FINISHED,New York Mets,Philadelphia Phillies,,,121,143,Citi Field,False,night,592836.0,502043.0,1.0,4.0,[],,,,,5.0
662797,2022-04-30,FINISHED,Kansas City Royals,New York Yankees,,,118,147,Kauffman Stadium,False,night,672578.0,543037.0,0.0,3.0,[],,,,,3.0
661208,2022-04-30,FINISHED,Milwaukee Brewers,Chicago Cubs,,,158,112,American Family Field,False,night,641778.0,657006.0,9.0,1.0,[],,,,,10.0
663008,2022-04-30,FINISHED,Colorado Rockies,Cincinnati Reds,,,115,113,Coors Field,False,night,641771.0,656818.0,4.0,3.0,[],,,,,7.0
662698,2022-04-30,FINISHED,Los Angeles Dodgers,Detroit Tigers,,,119,116,Dodger Stadium,False,night,477132.0,689225.0,1.0,5.0,[],,,,,6.0
663363,2022-05-01,FINISHED,Baltimore Orioles,Boston Red Sox,,,110,111,Oriole Park at Camden Yards,False,day,543475.0,601713.0,9.0,5.0,[],,,,,14.0
661905,2022-05-01,FINISHED,Tampa Bay Rays,Minnesota Twins,,,139,142,Tropicana Field,False,day,676596.0,680739.0,3.0,9.0,[],,,,,12.0
662293,2022-05-01,FINISHED,Pittsburgh Pirates,San Diego Padres,,,134,135,PNC Park,False,day,656605.0,605397.0,2.0,5.0,[],,,,,7.0
661824,2022-05-01,FINISHED,Toronto Blue Jays,Houston Astros,,,141,117,Rogers Centre,False,day,592332.0,664285.0,3.0,2.0,[],,,,,5.0
661365,2022-05-01,FINISHED,Miami Marlins,Seattle Mariners,,,146,136,loanDepot park,False,day,645261.0,669302.0,3.0,7.0,[],,,,,10.0
661531,2022-05-01,FINISHED,Chicago White Sox,Los Angeles Angels,,,145,108,Guaranteed Rate Field,False,day,572971.0,547179.0,5.0,6.0,[],,,,,11.0
662691,2022-05-01,FINISHED,Kansas City Royals,New York Yankees,,,118,147,Kauffman Stadium,False,day,663738.0,622663.0,4.0,6.0,[],,,,,10.0
661216,2022-05-01,FINISHED,Milwaukee Brewers,Chicago Cubs,,,158,112,American Family Field,False,day,669203.0,573186.0,0.0,2.0,[],,,,,2.0
661988,2022-05-01,FINISHED,St. Louis Cardinals,Arizona Diamondbacks,,,138,109,Busch Stadium,False,day,663855.0,605200.0,7.0,5.0,[],,,,,12.0
661935,2022-05-01,FINISHED,Texas Rangers,Atlanta Braves,,,140,144,Globe Life Field,False,day,621368.0,666205.0,7.0,3.0,[],,,,,10.0
663007,2022-05-01,FINISHED,Colorado Rockies,Cincinnati Reds,,,115,113,Coors Field,False,day,607536.0,665665.0,10.0,1.0,[],,,,,11.0
662106,2022-05-01,FINISHED,San Francisco Giants,Washington Nationals,,,137,120,Oracle Park,False,day,502171.0,680686.0,5.0,11.0,[],,,,,16.0
662397,2022-05-01,FINISHED,Oakland Athletics,Cleveland Guardians,,,133,114,Oakland Coliseum,False,day,621076.0,663474.0,3.0,7.0,[],,,,,10.0
662716,2022-05-01,FINISHED,Los Angeles Dodgers,Detroit Tigers,,,119,116,Dodger Stadium,False,day,621111.0,593958.0,6.0,3.0,[],,,,,9.0
662579,2022-05-01,FINISHED,New York Mets,Philadelphia Phillies,,,121,143,Citi Field,False,night,453286.0,621107.0,10.0,6.0,[],,,,,16.0
662009,2022-05-02,FINISHED,St. Louis Cardinals,Kansas City Royals,,,138,118,Busch Stadium,False,day,571927.0,425844.0,1.0,0.0,[],,,,,1.0
661526,2022-05-02,FINISHED,Chicago White Sox,Los Angeles Angels,,,145,108,Guaranteed Rate Field,False,day,656302.0,663776.0,3.0,0.0,[],,,,,3.0
661362,2022-05-02,FINISHED,Miami Marlins,Arizona Diamondbacks,,,146,109,loanDepot park,False,night,641154.0,668678.0,4.0,5.0,[],,,,,9.0
663362,2022-05-02,FINISHED,Baltimore Orioles,Minnesota Twins,,,110,142,Oriole Park at Camden Yards,False,night,669330.0,663978.0,1.0,2.0,[],,,,,3.0
661823,2022-05-02,FINISHED,Toronto Blue Jays,New York Yankees,,,141,147,Rogers Centre,False,night,548389.0,656756.0,2.0,3.0,[],,,,,5.0
662578,2022-05-02,FINISHED,New York Mets,Atlanta Braves,,,121,144,Citi Field,False,night,605135.0,608331.0,2.0,5.0,[],,,,,7.0
662920,2022-05-02,FINISHED,Houston Astros,Seattle Mariners,,,117,136,Minute Maid Park,False,night,543606.0,594835.0,3.0,0.0,[],,,,,3.0
662387,2022-05-02,FINISHED,Oakland Athletics,Tampa Bay Rays,,,133,139,Oakland Coliseum,False,night,641726.0,656876.0,1.0,6.0,[],,,,,7.0
662569,2022-05-03,FINISHED,New York Mets,Atlanta Braves,,,121,144,Citi Field,True,day,656849.0,450203.0,5.0,4.0,[],,,,,9.0
662459,2022-05-03,FINISHED,New York Mets,Atlanta Braves,,,121,144,Citi Field,True,day,471911.0,657140.0,3.0,0.0,[],,,,,3.0
661364,2022-05-03,FINISHED,Miami Marlins,Arizona Diamondbacks,,,146,109,loanDepot park,False,night,669432.0,528748.0,4.0,5.0,[],,,,,9.0
661635,2022-05-03,FINISHED,Philadelphia Phillies,Texas Rangers,,,143,140,Citizens Bank Park,False,night,624133.0,592351.0,4.0,6.0,[],,,,,10.0
663463,2022-05-03,FINISHED,Baltimore Orioles,Minnesota Twins,,,110,142,Oriole Park at Camden Yards,False,night,669145.0,657746.0,2.0,7.0,[],,,,,9.0
661796,2022-05-03,FINISHED,Toronto Blue Jays,New York Yankees,,,141,147,Rogers Centre,False,night,666201.0,592791.0,1.0,9.0,[],,,,,10.0
663237,2022-05-03,FINISHED,Boston Red Sox,Los Angeles Angels,,,111,108,Fenway Park,False,night,608379.0,592789.0,4.0,0.0,[],,,,,4.0
663165,2022-05-03,FINISHED,Chicago Cubs,Chicago White Sox,,,112,145,Wrigley Field,False,night,664123.0,656629.0,1.0,3.0,[],,,,,4.0
661200,2022-05-03,FINISHED,Milwaukee Brewers,Cincinnati Reds,,,158,113,American Family Field,False,night,605540.0,641816.0,6.0,3.0,[],,,,,9.0
662919,2022-05-03,FINISHED,Houston Astros,Seattle Mariners,,,117,136,Minute Maid Park,False,night,664299.0,623167.0,4.0,0.0,[],,,,,4.0
662690,2022-05-03,FINISHED,Kansas City Royals,St. Louis Cardinals,,,118,138,Kauffman Stadium,False,night,641745.0,641712.0,7.0,1.0,[],,,,,8.0
662994,2022-05-03,FINISHED,Colorado Rockies,Washington Nationals,,,115,120,Coors Field,False,night,608566.0,607200.0,2.0,10.0,[],,,,,12.0
662386,2022-05-03,FINISHED,Oakland Athletics,Tampa Bay Rays,,,133,139,Oakland Coliseum,False,night,621112.0,642232.0,7.0,10.0,[],,,,,17.0
662708,2022-05-03,FINISHED,Los Angeles Dodgers,San Francisco Giants,,,119,137,Dodger Stadium,False,night,628711.0,607074.0,3.0,1.0,[],,,,,4.0
663068,2022-05-03,SCHEDULED,Cleveland Guardians,San Diego Padres,,,114,135,Progressive Field,False,night,668676.0,605182.0,,,[],,,,,0.0
662839,2022-05-03,SCHEDULED,Detroit Tigers,Pittsburgh Pirates,,,116,134,Comerica Park,False,night,501381.0,669060.0,,,[],,,,,0.0
661363,2022-05-04,FINISHED,Miami Marlins,Arizona Diamondbacks,,,146,109,loanDepot park,False,day,622694.0,518516.0,7.0,8.0,[],,,,,15.0
662838,2022-05-04,FINISHED,Detroit Tigers,Pittsburgh Pirates,,,116,134,Comerica Park,True,day,501381.0,596071.0,3.0,2.0,[],,,,,5.0
662839,2022-05-04,FINISHED,Detroit Tigers,Pittsburgh Pirates,,,116,134,Comerica Park,True,day,656412.0,500779.0,2.0,7.0,[],,,,,9.0
663067,2022-05-04,FINISHED,Cleveland Guardians,San Diego Padres,,,114,135,Progressive Field,True,day,668676.0,605182.0,4.0,5.0,[],,,,,9.0
663068,2022-05-04,FINISHED,Cleveland Guardians,San Diego Padres,,,114,135,Progressive Field,True,day,615698.0,669022.0,6.0,5.0,[],,,,,11.0
662739,2022-05-04,FINISHED,Kansas City Royals,St. Louis Cardinals,,,118,138,Kauffman Stadium,False,day,663460.0,425794.0,0.0,10.0,[],,,,,10.0
662577,2022-05-04,FINISHED,New York Mets,Atlanta Braves,,,121,144,Citi Field,False,day,656731.0,666120.0,2.0,9.0,[],,,,,11.0
662835,2022-05-04,FINISHED,Houston Astros,Seattle Mariners,,,117,136,Minute Maid Park,False,day,434378.0,666374.0,7.0,2.0,[],,,,,9.0
662382,2022-05-04,FINISHED,Oakland Athletics,Tampa Bay Rays,,,133,139,Oakland Coliseum,False,day,593423.0,446372.0,0.0,3.0,[],,,,,3.0
661634,2022-05-04,FINISHED,Philadelphia Phillies,Texas Rangers,,,143,140,Citizens Bank Park,False,night,554430.0,527048.0,1.0,2.0,[],,,,,3.0
663462,2022-05-04,FINISHED,Baltimore Orioles,Minnesota Twins,,,110,142,Oriole Park at Camden Yards,False,night,680694.0,605164.0,9.0,4.0,[],,,,,13.0
661795,2022-05-04,FINISHED,Toronto Blue Jays,New York Yankees,,,141,147,Rogers Centre,False,night,579328.0,641482.0,2.0,1.0,[],,,,,3.0
663248,2022-05-04,FINISHED,Boston Red Sox,Los Angeles Angels,,,111,108,Fenway Park,False,night,676477.0,672282.0,5.0,10.0,[],,,,,15.0
663164,2022-05-04,FINISHED,Chicago Cubs,Chicago White Sox,,,112,145,Wrigley Field,False,night,543294.0,608337.0,3.0,4.0,[],,,,,7.0
661197,2022-05-04,FINISHED,Milwaukee Brewers,Cincinnati Reds,,,158,113,American Family Field,False,night,642547.0,661269.0,18.0,4.0,[],,,,,22.0
662993,2022-05-04,FINISHED,Colorado Rockies,Washington Nationals,,,115,120,Coors Field,False,night,596295.0,571578.0,5.0,2.0,[],,,,,7.0
662707,2022-05-04,FINISHED,Los Angeles Dodgers,San Francisco Giants,,,119,137,Dodger Stadium,False,night,664062.0,622072.0,9.0,1.0,[],,,,,10.0
663227,2022-05-05,FINISHED,Boston Red Sox,Los Angeles Angels,,,111,108,Fenway Park,False,day,448179.0,660271.0,0.0,8.0,[],,,,,8.0
661204,2022-05-05,FINISHED,Milwaukee Brewers,Cincinnati Reds,,,158,113,American Family Field,False,day,605288.0,668881.0,10.0,5.0,[],,,,,15.0
663013,2022-05-05,FINISHED,Colorado Rockies,Washington Nationals,,,115,120,Coors Field,False,day,622608.0,592717.0,9.0,7.0,[],,,,,16.0
663066,2022-05-05,FINISHED,Cleveland Guardians,Toronto Blue Jays,,,114,141,Progressive Field,False,night,650644.0,621244.0,6.0,5.0,[],,,,,11.0
661619,2022-05-05,FINISHED,Philadelphia Phillies,New York Mets,,,143,121,Citizens Bank Park,False,night,605400.0,592836.0,7.0,8.0,[],,,,,15.0
661341,2022-05-05,FINISHED,Baltimore Orioles,Minnesota Twins,,,110,142,Oriole Park at Camden Yards,False,night,657093.0,502042.0,5.0,3.0,[],,,,,8.0
662816,2022-05-05,FINISHED,Houston Astros,Detroit Tigers,,,117,116,Minute Maid Park,False,night,664353.0,669373.0,3.0,2.0,[],,,,,5.0
662189,2022-05-05,FINISHED,Seattle Mariners,Tampa Bay Rays,,,136,139,T-Mobile Park,False,night,592662.0,663556.0,3.0,4.0,[],,,,,7.0
662262,2022-05-05,FINISHED,San Diego Padres,Miami Marlins,,,135,146,Petco Park,False,night,607259.0,666200.0,2.0,1.0,[],,,,,3.0
662105,2022-05-05,FINISHED,San Francisco Giants,St. Louis Cardinals,,,137,138,Oracle Park,False,night,661440.0,571945.0,1.0,7.0,[],,,,,8.0
663224,2022-05-06,FINISHED,Boston Red Sox,Chicago White Sox,,,111,145,Fenway Park,False,night,543135.0,592826.0,2.0,4.0,[],,,,,6.0
661541,2022-05-06,FINISHED,Atlanta Braves,Milwaukee Brewers,,,144,158,Truist Park,False,night,445926.0,641778.0,3.0,6.0,[],,,,,9.0
662815,2022-05-06,FINISHED,Houston Astros,Detroit Tigers,,,117,116,Minute Maid Park,False,night,677651.0,689225.0,3.0,2.0,[],,,,,5.0
661775,2022-05-06,FINISHED,Minnesota Twins,Oakland Athletics,,,142,133,Target Field,False,night,680739.0,656657.0,2.0,1.0,[],,,,,3.0
663431,2022-05-06,FINISHED,Los Angeles Angels,Washington Nationals,,,108,120,Angel Stadium,False,night,646242.0,672851.0,3.0,0.0,[],,,,,3.0
663360,2022-05-06,FINISHED,Arizona Diamondbacks,Colorado Rockies,,,109,115,Chase Field,False,night,518876.0,641771.0,4.0,1.0,[],,,,,5.0
662187,2022-05-06,FINISHED,Seattle Mariners,Tampa Bay Rays,,,136,139,T-Mobile Park,False,night,669302.0,605538.0,7.0,8.0,[],,,,,15.0
662272,2022-05-06,FINISHED,San Diego Padres,Miami Marlins,,,135,146,Petco Park,False,night,506433.0,645261.0,3.0,2.0,[],,,,,5.0
662103,2022-05-06,FINISHED,San Francisco Giants,St. Louis Cardinals,,,137,138,Oracle Park,False,night,502171.0,663855.0,2.0,3.0,[],,,,,5.0
663142,2022-05-06,SCHEDULED,Chicago Cubs,Los Angeles Dodgers,,,112,119,Wrigley Field,False,day,,542881.0,,,[],,,,,0.0
663071,2022-05-06,SCHEDULED,Cincinnati Reds,Pittsburgh Pirates,,,113,134,Great American Ball Park,False,night,656818.0,664141.0,,,[],,,,,0.0
661345,2022-05-06,SCHEDULED,Baltimore Orioles,Kansas City Royals,,,110,118,Oriole Park at Camden Yards,False,night,543475.0,672578.0,,,[],,,,,0.0
661628,2022-05-06,SCHEDULED,Philadelphia Phillies,New York Mets,,,143,121,Citizens Bank Park,False,night,502043.0,453286.0,,,[],,,,,0.0
